5188:17,508,8,76,616,564,654,302,518,245
5288:302,654,616,58,84,8,76,29,354,518
5335:302,654,1102,8,58,616,29,518,354,76
5425:17,302,654,616,8,84,518,29,76,542
5462:302,654,616,58,84,8,518,76,29,354
5512:17,616,302,654,58,8,15,76,518,564
5584:12968,2260,2856,5486,11577,7940,46572,16360,31356,24065
5691:17,302,654,76,616,58,8,866,84,29
5766:6906,42870,1176,43400,358,8226,76,27364,9095,45123
5863:17,4671,8,378,14259,302,84,76,311,1468
5896:6779,511,14113,5403,41398,4604,77711,65127,752,14817
5990:17,302,654,616,58,8,518,245,84,29
6067:17,302,654,84,616,138,58,29,8,354
6135:1790,17,70,508,76,226,1023,378,354,1991
6179:10981,4040,5975,533,17908,17316,8772,7097,603,4671
6271:654,58,616,84,8,1102,650,76,354,518
6338:302,654,616,58,8,29,650,518,138,1102
6413:44,302,17,168,1326,224,1682,1460,891,162
6565:22006,37522,27071,1883,8439,17,46041,47823,80053,4834
6603:12332,12734,4575,8167,17527,25910,2318,8860,70,1069
6723:17,302,564,654,616,58,650,8,84,508
6792:17,302,654,58,8,518,29,650,76,354
6898:17,616,302,654,58,650,8,542,518,70
6966:3770,25398,42150,103304,8258,81362,2303,38716,5975,24825
7035:302,654,616,58,84,8,29,518,76,650
7118:654,616,58,84,29,8,76,518,1102,542
7192:616,58,84,8,29,518,76,15,564,354
7254:24156,34298,46436,28011,2068,103841,57258,53330,41633,54949
7351:17,302,654,76,616,58,8,866,84,29
7433:302,654,616,58,84,8,29,76,650,1102
7519:302,654,616,58,84,8,518,76,29,650
7603:302,654,616,58,84,8,29,650,76,542
7682:47276,7836,15556,17,3216,1012,1462,289,19412,62614
7751:654,58,616,84,29,8,354,518,650,76
7844:302,654,616,58,84,8,29,1102,76,518
7945:168,76,463,5480,1400,661,8860,564,1326,2318
7976:17,542,650,429,518,238,486,892,6,564
8054:17,302,616,654,58,564,8,650,70,508
8134:57519,105057,20059,85849,22614,1307,13116,15542,10154,32721
8200:302,654,84,58,616,29,8,1102,76,301
8270:17,654,302,58,616,84,354,8,518,76
8334:17,654,58,616,302,15,29,8,542,84
8411:302,654,84,58,616,8,29,1102,354,76
8510:17,518,61,302,616,245,58,654,84,289
8578:106,14152,2816,1957,4481,84,1023,518,974,17
8660:17,58,616,84,8,650,76,518,542,1102
8746:302,616,58,8,84,29,650,76,518,542
8789:17,616,8,76,302,654,518,58,564,245
8862:17,84,8,302,616,654,518,245,899,58
8912:17,302,654,616,138,76,84,58,8,354
8984:1462,9725,25127,29417,60889,352,81173,14754,9345,162
9111:302,654,616,8,58,84,29,542,76,650
9160:189,10041,1527,3107,2880,3172,4825,17,1712,378
9238:302,654,616,58,84,8,29,76,650,1102
9313:17,616,302,654,58,8,542,518,76,650
9381:1913,76,17,361,302,866,2139,2848,654,698
9442:17,780,226,262,302,654,70,76,58,616
9499:654,17,616,58,302,542,61,15,289,101
9553:16056,7240,3901,108638,111574,546,2254,122169,2579,1205
9612:302,616,58,8,29,1102,518,650,76,354
9694:17,70,76,302,654,138,616,58,354,84
9757:59623,301,21879,23599,48361,17,84,3966,302,35534
9831:168,719,984,5480,8860,1326,463,1400,5738,574
9896:17,616,8,654,302,518,58,245,542,15
9961:2178,18536,119109,647,43881,22632,63691,1890,86476,1712
10086:17,302,29,654,564,15,518,61,787,58
10136:17,302,654,616,564,58,650,8,84,736
10235:3282,226,3060,6320,508,17,225,76,8,719
10303:76972,1930,22218,17,38577,496,924,947,40,17448
10364:17,542,616,8,1196,902,32,1086,564,826
10427:9711,3039,2302,4996,32,27031,26382,7526,1468,1086
10513:17,8,654,84,302,518,616,902,58,1102
10655:17,654,302,84,58,616,301,29,8,1102
10779:17,302,654,76,616,58,8,866,84,29
10858:17,616,654,302,58,542,8,518,84,70
10991:17,616,76,81,302,70,654,58,564,8
11110:2139,17,76,8,508,698,302,564,654,58
11228:441,17,245,1002,508,1744,1410,8,76,302
11360:17,302,654,76,616,58,8,866,84,29
11427:4575,25910,76,12332,3054,226,3477,367,3126,10048
11507:17,616,302,654,58,8,650,542,518,736
11554:1352,17,10041,3107,1527,189,4825,378,2880,76
11657:17,84,20954,1058,43414,518,36785,8,8975,58
11738:17,1102,302,8,654,616,518,58,354,29
11836:168,1326,135,352,10267,2103,175,9417,1069,378
11865:17,302,58,616,84,29,8,650,518,542
11928:17,302,616,654,58,224,8,650,84,76
11990:79005,20452,122719,110421,47717,23393,4357,105021,18765,3717
12050:17,654,616,518,650,76,354,542,564,138
12234:17,302,654,616,8,58,76,518,84,866
12327:17,302,654,616,58,564,650,8,29,84
12416:302,654,84,616,58,518,1102,29,650,76
12498:17,302,654,76,616,58,8,866,84,29
12544:17,616,302,654,58,518,84,76,15,650
12587:302,654,58,616,84,8,29,76,354,1102
12662:59585,61,2139,60833,103,18098,1987,4287,17,69816
12754:5124,36233,42088,1208,32,245,3632,8,4422,1804
12799:46545,290,17,302,654,76,616,58,8,866
12898:17,302,58,654,616,15,29,542,84,8
12970:17,302,654,616,58,76,8,29,84,182
13040:81,1749,140,7211,2967,2379,1888,380,226,6227
13106:1701,6849,33504,35355,7405,84700,76170,75252,55002,14692
13226:55388,46537,83388,111734,83624,17,302,654,76,616
13307:616,402,508,12128,2631,205,364,5553,5746,542
13380:32752,15089,17,302,654,76,616,58,8,866
13445:17,302,654,58,84,8,650,518,29,542
13511:302,654,616,84,58,8,29,518,76,650
13590:17,302,654,76,616,58,8,866,84,29
13657:17,65,1023,70,1539,736,131,508,119,1382
13761:354,70,1405,542,301,1410,15398,28362,105,866
13841:17,302,654,616,58,564,8,84,29,70
13918:2934,9629,11644,398,64732,114181,34879,16624,32850,4014
14024:245,17,1410,508,616,564,8,15,76,827
14087:364,65161,18453,41527,12495,92462,25649,3440,106372,92188
14151:6906,42870,8226,358,1176,347,11887,17,43400,508
14330:17,616,654,302,58,15,8,542,518,32
14446:17,302,654,616,58,650,76,8,29,564
14554:3661,14463,7009,78903,13596,25241,1806,656,4210,2683
14629:16941,14170,15112,98289,71220,6453,89667,1372,203,76
14717:17,780,76,262,302,58,226,654,616,70
14776:17,616,654,302,58,8,542,564,518,76
14864:17,654,510,302,58,616,29,542,76,8
14934:719,1400,5480,463,8860,574,76,661,1326,2103
15043:17,302,654,76,616,58,8,866,84,29
15106:17,302,654,84,616,58,8,29,518,650
15189:61082,43990,71824,4792,44486,1765,67714,9265,5127,26460
15280:17,302,616,654,58,564,650,8,70,29
15340:17,58,616,84,1102,650,8,354,76,138
15404:76,17,564,302,616,650,226,654,364,32
15469:3378,186,22713,1342,8161,3704,7649,22929,36743,45191
15534:710,1002,441,508,1744,245,1065,371,3506,1205
15608:17,873,302,508,70,1382,8,245,947,1539
15690:931,17,3704,873,710,947,1382,564,1825,899
15794:17,616,4032,485,23071,238,1196,20576,1305,22641
15908:8321,9289,11563,45956,17567,3471,247,5771,698,2743
15999:17,302,616,654,58,8,518,15,84,245
16093:17,302,654,616,58,8,15,518,542,84
16167:17,70,616,76,302,654,58,8,564,650
16235:17,302,654,76,616,58,8,866,84,29
16305:17,302,654,58,616,84,76,8,1102,542
16411:17,2548,76,564,616,508,81,302,245,542
16522:17,302,654,616,58,76,84,8,354,518
16568:1382,508,1023,17,1451,1126,94,616,70,32
16679:15298,12905,710,273,23908,1205,119108,32713,94070,68563
16838:1256,32713,5587,8012,12933,2073,559,2000,30156,38
16898:23768,96618,78387,17,302,654,76,616,58,8
16993:302,17,654,58,616,29,84,8,518,15
17097:17,302,84,654,8,58,616,76,518,508
17164:17,226,302,654,616,76,138,84,58,354
17254:105897,30771,84943,111262,17,302,654,76,616,58
17363:17,616,302,654,58,8,518,84,542,29
17474:16995,31315,19829,33572,698,76,1546,23970,670,19330
17530:17,616,58,302,654,542,76,29,8,650
17606:17,302,654,58,8,84,518,76,542,650
17695:302,654,84,616,58,8,29,76,354,1102
17813:17,1099,654,873,650,302,245,518,8,616
17921:17,616,302,654,76,58,500,8,925,650
18030:17,302,654,1102,8,616,58,518,29,301
18127:17,76,616,302,654,262,564,58,780,70
18195:17,302,654,76,616,58,8,866,84,29
18284:17,654,302,616,8,84,518,289,542,29
18392:17,58,302,654,8,861,76,518,542,84
18505:17,616,58,76,654,302,101,542,8,15
18663:17,224,302,616,654,58,650,182,236,76
18713:17,302,654,76,616,58,8,866,84,29
18887:709,23490,17,302,654,76,616,58,8,866
19025:17,302,654,76,616,58,8,866,84,29
19065:34309,32,17,402,787,302,58,674,238,650
19144:17,364,616,15,76,245,654,61,564,65
19198:168,76,719,17,984,564,5480,1326,302,508
19276:17,302,654,58,616,29,76,650,84,15
19355:654,616,58,542,285,138,61,302,2139,17
19444:17,2139,238,76,81,564,358,508,262,385
19476:5975,11538,81306,59321,603,65620,13443,91201,12765,77371
19582:17,302,654,76,616,58,8,866,84,29
19759:17,616,302,654,15,542,58,8,518,564
19852:17,302,654,76,616,58,8,866,84,29
20059:17,654,302,58,616,84,8,76,354,29
20125:17,302,654,76,616,58,8,866,84,29
20257:17,11310,327,70,301,7680,58,138,1535,698
20333:17,654,616,302,58,518,542,61,1403,29
20420:17,302,654,76,616,58,8,866,84,29
20473:533,17,17316,70,8,8772,5975,4671,302,616
20549:17,616,15,302,654,518,58,245,8,61
20655:17,616,302,654,8,58,542,564,1410,76
20761:12893,5634,952,358,2233,2681,33202,932,1405,82
20872:81,76,40,17,508,262,2139,564,542,302
20954:17,302,654,76,616,58,8,866,84,29
21080:17,616,302,8,518,654,15,245,58,542
21164:17,302,654,616,58,84,650,564,29,8
21317:17,8,508,76,302,654,84,518,616,7006
21505:81,17,616,302,654,58,70,542,8,650
21604:1913,17,76,361,302,866,654,58,2139,616
21714:4755,2548,5254,6503,37545,20131,23306,26641,53372,4021
21796:22207,28653,39407,117689,17182,525,123074,64132,1880,80990
21933:1730,5097,3568,2139,890,17,4743,40,76,564
21979:236,3448,10075,4203,776,6673,10641,564,12253,7795
22037:66518,29065,105216,87432,17,302,654,76,616,58
22158:17,302,654,361,84,58,616,76,8,354
22226:8321,226,1790,1435,3789,2068,6503,76,70,3372
22304:441,24536,873,1744,245,508,1002,931,33615,902
22382:17,302,616,8,654,58,5303,861,84,301
22431:4831,45456,254,7808,26735,5266,44751,84751,16056,42699
22492:650,17,302,654,616,58,76,564,29,861
22568:17,58,302,654,8,861,84,76,518,650
22624:17,1002,8,1744,245,76,508,710,4513,616
22711:51715,81,13366,336,3409,14754,13895,9800,17396,98851
22808:17,2852,76,616,861,302,238,1196,508,2068
22867:17,8,302,616,654,58,518,84,542,76
22949:11584,52163,76,16923,2512,50575,2677,9045,14010,1460
23099:5767,77676,58205,226,140,26340,20356,1888,70,1884
23221:17,302,654,616,58,650,84,8,76,29
23335:533,8772,4671,3034,76,13341,2543,13998,911,20442
23458:508,76,901,17,1790,736,3789,564,226,1326
23569:17,302,654,616,58,84,29,650,354,8
23692:11543,76,8692,19881,83825,20163,2401,3850,59964,749
23847:5975,1397,9054,2510,4889,603,13341,6311,14268,8772
23960:17,302,654,616,58,564,650,8,29,84
24061:616,5303,4210,238,17,58,7166,35,302,901
24162:17,302,654,76,616,58,8,866,84,29
24248:2265,826,698,2848,1913,2139,76,500,6387,363
24349:17,58,616,302,289,654,8,518,84,542
24536:17,302,654,616,564,58,650,8,84,736
24642:17,302,654,76,616,58,8,866,84,29
24715:1119,1187,245,891,249,518,899,17,48,5176
24804:1196,8,409,7841,2060,114,12128,14445,34264,654
24908:17,616,654,76,302,650,138,58,1196,84
24981:58,616,84,29,8,1102,76,650,301,518
25069:62378,23559,94738,90650,79337,78864,108351,43210,64292,101090
25153:302,654,616,58,84,8,29,76,354,518
25253:2265,76,17,2848,6387,616,361,736,698,302
25384:17,302,654,58,616,29,542,650,84,15
25513:37773,39668,29532,10519,69113,17865,44004,99712,30977,47327
25619:302,654,616,58,84,8,29,76,518,354
25749:19221,65,1344,17,58,358,302,327,650,76
25831:9594,4671,14259,1077,7468,1468,17,7622,787,327
25919:17,76,302,698,616,361,8,654,564,58
25991:17,302,654,76,616,58,8,866,84,29
26125:168,5480,984,719,10267,1400,463,1326,1528,760
26234:2769,48211,378,119868,1243,44214,546,109678,899,1200
26312:17,654,302,58,616,29,84,650,542,8
26432:17,302,616,654,58,650,542,76,15,564
26522:8322,17,24933,9674,76,947,16965,224,13077,30815
26615:17,302,654,76,616,58,8,866,84,29
26707:17,302,654,76,616,58,8,866,84,29
26783:17,873,302,508,1382,70,8,947,245,1539
26909:373,22182,111775,9844,24794,5477,30948,48836,86027,1326
26995:70366,76782,46080,103901,3348,102415,7153,76334,70728,17
27136:17,302,654,76,616,58,8,866,84,29
27273:17,654,302,58,616,84,8,245,15,518
27373:302,654,84,58,616,8,29,354,1102,76
27448:81,780,226,5767,140,3423,262,3137,70,508
27539:17,302,654,76,616,58,8,866,84,29
27595:4797,353,1951,17,8694,518,245,8,4589,654
27702:17,302,76,654,616,70,58,8,564,84
27803:54508,53195,17,302,654,76,616,58,8,866
27933:698,654,76,17,564,15,58,81,542,302
28040:37683,1836,68171,87710,121117,105298,115562,95733,71666,58619
28181:2110,70415,774,364,2097,8,36705,65261,273,2399
28242:17,302,616,654,58,564,650,8,84,70
28401:17,302,654,76,616,58,8,866,84,29
28520:17,302,654,76,616,58,8,866,84,29
28579:81,17,76,616,654,302,564,650,58,70
28703:1099,49123,1402,1164,327,114263,13928,1550,25448,4148
28876:69190,14955,96102,13392,94923,49965,88134,89915,30978,1951
28988:17,302,654,76,616,58,8,866,84,29
29056:17,245,302,654,616,61,1744,508,58,76
29169:17,302,654,76,616,58,8,866,84,29
29395:17,302,654,76,616,58,8,866,84,29
29524:17,616,654,302,58,542,8,564,650,76
29582:17,302,654,76,616,58,8,866,84,29
29763:1023,17,70,238,654,58,94,224,354,2139
29882:17,302,654,76,616,58,8,866,84,29
29956:17,302,654,76,616,58,8,866,84,29
30100:17,302,616,654,58,8,76,84,518,650
30282:17,361,302,654,58,76,616,84,29,354
30392:302,17,736,654,564,58,616,8232,84,224
30543:3661,199,375,2139,8,3870,76,2121,866,1200
30698:17,302,654,76,616,58,8,866,84,29
30854:17,302,654,76,616,58,8,866,84,29
30934:17,302,58,616,29,84,650,1102,8,354
31005:302,654,17,58,616,29,84,6,518,285
31151:17,302,29,654,518,15,61,84,58,616
31275:654,616,58,84,29,8,650,1102,70,518
31386:17,224,302,654,58,616,650,1245,76,29
31541:15754,5662,14026,17,302,4032,294,66665,7003,77310
31687:17,302,654,182,650,616,58,1245,76,29
31920:17,654,616,302,76,564,508,650,8,58
32043:17,654,58,29,616,84,650,1102,8,76
32165:17,245,8,2548,76,650,616,61,226,94
32256:17,302,654,76,616,58,8,866,84,29
32409:17,616,76,302,654,736,58,8,542,518
32571:17,8,518,616,542,302,84,654,101,422
32667:17,302,654,76,616,58,8,866,84,29
32817:33274,56361,108744,503,9456,429,63862,3915,17381,34687
32919:17,302,616,654,58,29,76,8,84,542
32994:17,302,654,76,616,58,8,866,84,29
33201:17,302,654,76,616,58,8,866,84,29
33352:899,17,48,1187,1119,6450,84,302,518,245
33453:16034,87670,63384,17,302,654,76,616,58,8
33557:19350,10020,32970,31789,68034,2290,16022,31072,86058,14597
33702:1604,39963,13893,7941,16330,76384,92276,5851,98818,105302
33808:76,2614,81,10267,1326,8860,168,542,574,5480
33884:533,603,9054,4889,17,76,6311,8772,14268,10981
34068:17,899,1187,875,48,84,302,518,8,245
34179:285,80861,60686,1451,3190,45660,22766,64384,17,302
34347:50090,60217,16299,17,302,654,76,616,58,8
34498:3177,787,902,8,88604,616,23843,508,226,2028
34579:7694,61189,104250,11015,114939,17234,24534,106748,101798,18996
34709:6901,4146,8783,2528,2354,6117,12093,16658,4093,8129
34837:17,302,654,76,616,58,8,866,84,29
34973:81,40,17,76,2139,327,2275,564,542,698
35127:17,302,654,76,616,58,8,866,84,29
35231:17,780,226,262,302,76,58,616,654,70
35311:12893,5634,952,358,2233,2681,33202,932,1405,41780
35518:17,81,780,654,8,302,84,616,70,518
35688:302,654,17,58,616,29,84,518,542,15
35826:302,17,654,58,29,616,84,542,495,650
35982:81,226,17,70,564,76,508,302,616,138
36193:17,302,654,76,616,58,8,866,84,29
36313:616,17,58,654,302,29,162,542,8,15
36418:17,302,654,76,616,58,8,866,84,29
36563:44,238,22365,224,3137,873,45,2492,3167,81
36708:19132,70506,11092,22190,1280,40594,11078,55270,16997,68048
36966:90241,23314,61809,39888,17,302,654,76,616,58
37165:17,518,84,302,616,654,1102,58,101,564
37291:157,2548,17,3196,27070,197,4755,5111,302,70
37443:17,508,76,8,302,654,616,84,518,564
37585:17,302,654,76,616,58,8,866,84,29
37753:76,698,564,17,2139,70,616,40,4146,654
37918:17,302,654,76,616,58,8,866,84,29
38057:542,17,654,58,302,61,32,1196,1535,8
38367:8,654,17,564,616,15,289,902,62,97
38578:302,17,138,1462,354,58,1762,654,8,70
38704:5491,46870,23340,86955,115011,27641,49675,56449,80495,32775
38878:17,302,654,616,29,58,84,650,8,76
39049:17,302,654,76,616,58,8,866,84,29
39163:17,302,654,76,616,58,8,866,84,29
39393:616,17,302,8,84,654,58,518,101,861
39555:441,4513,1002,6315,1744,710,3618,1340,371,3506
39693:1462,70,1701,2121,1023,76,6472,41060,56464,508
39865:17,302,654,76,616,58,8,866,84,29
39967:17,81,76,616,564,654,58,542,302,508
40115:37321,86554,31984,67172,97359,17,302,654,76,616
40196:17,302,654,76,616,58,8,866,84,29
40307:17,302,654,76,616,58,8,866,84,29
40489:17,302,654,76,616,58,8,866,84,29
40647:17,302,654,76,616,58,8,866,84,29
40790:327,14966,17,7627,238,3112,931,2583,698,14237
41025:17,302,654,76,616,58,8,866,84,29
41159:302,17,616,654,29,58,650,8,84,6
41286:18414,13789,102613,92774,1193,78047,80425,33279,43326,91112
41410:17,302,654,76,616,58,8,866,84,29
41508:7738,245,44479,2548,41526,7024,8,10137,17,518
41816:17,302,654,76,616,58,8,866,84,29
41947:104852,53976,37812,105119,107090,87798,91266,87099,17,302
42157:17,302,654,76,616,58,8,866,84,29
42310:441,710,1002,1744,8,245,6315,3618,76,3506
42556:17,302,654,76,616,58,8,866,84,29
42698:168,17,719,1326,5738,76,226,984,70,574
42865:17,302,654,76,616,58,8,866,84,29
43078:86764,1231,220,8870,83423,5753,2901,1196,3141,109169
43295:65741,56748,83743,103533,13762,372,394,12427,1776,3292
43470:17,302,654,76,616,58,8,866,84,29
43592:302,654,84,58,616,8,29,1102,354,76
43766:17,2139,76,1099,564,500,873,1410,302,616
43956:45741,117037,8670,48116,88165,76882,94565,53676,17,302
44151:3514,4589,4797,12993,37744,8694,1951,769,353,16127
44351:17,302,654,76,616,58,8,866,84,29
44658:17,302,654,76,616,58,8,866,84,29
45009:1030,54371,518,285,633,1881,542,245,24170,1511
45250:17,302,654,76,616,58,8,866,84,29
45341:62,32200,12612,6752,596,285,120,4787,57043,409
45564:17,302,654,76,616,58,8,866,84,29
45815:17,654,302,616,29,650,8,84,76,542
45910:17,302,654,76,616,58,8,866,84,29
46105:5117,17,245,103,76,1987,61,15,1410,5693
46368:17,302,654,76,616,58,8,866,84,29
46551:17813,20060,17248,124,15403,38202,44574,303,44270,42398
46820:81416,23778,48993,38058,27717,71065,5685,79821,10637,44428
47024:71737,17,302,654,76,616,58,8,866,84
47423:8,15,518,17,1023,616,84,542,496,1405
47588:17,302,654,76,616,58,8,866,84,29
47829:168,719,463,76,1326,2068,10267,984,399,14754
47991:17,302,654,76,616,58,8,866,84,29
48308:17,302,654,76,616,58,8,866,84,29
48480:17,302,654,76,616,58,8,866,84,29
48757:4825,4755,10041,3172,6434,17,302,654,76,616
49124:17,302,654,76,616,58,8,866,84,29
49684:236,776,17,6673,10682,3448,10075,14750,70,299
50021:17,302,654,76,616,58,8,866,84,29
50387:17,302,654,76,616,58,8,866,84,29
50713:17,302,654,76,616,58,8,866,84,29
50871:168,984,719,760,661,8860,135,5480,574,1400
51132:17,302,654,76,616,58,8,866,84,29
51535:17,302,654,76,616,58,8,866,84,29
52031:3733,441,1388,4420,83345,117950,7506,947,108243,64390
52221:17,302,654,76,616,58,8,866,84,29
52646:9191,14762,1451,115098,508,30919,27755,13816,3353,43222
53342:17,302,654,76,616,58,8,866,84,29
54080:17,302,654,76,616,58,8,866,84,29
55300:302,654,84,58,616,8,29,1102,354,76
19:17,302,654,76,616,58,8,866,84,29
60:302,58,616,29,84,8,76,650,518,1102
150:17,302,654,650,8,29,84,564,542,518
217:17,616,654,302,518,8,58,15,84,542
241:616,58,84,29,518,650,76,542,1102,564
291:17,84,518,302,616,654,1102,58,101,650
402:302,654,8,84,542,518,15,564,1102,861
500:17,302,616,654,58,76,8,650,84,564
590:654,8,29,518,76,650,354,542,101,736
666:10981,911,11590,1337,18920,25145,17908,3034,35817,5975
716:17,616,302,654,58,542,861,650,8,15
775:58,518,542,76,15,1102,354,564,101,6
825:654,616,58,8,518,29,542,650,70,1102
899:17,616,302,654,8,58,518,542,84,76
977:17,518,29,650,15,354,61,736,301,554
1028:17,302,616,58,518,29,650,354,542,76
1094:616,58,29,736,301,70,6,61,508,32
1153:17,654,616,58,518,1102,29,76,650,542
1245:302,654,84,616,58,8,76,518,29,354
1382:17,302,616,654,8,84,58,518,564,76
1413:542,15,101,6,289,736,861,32,285,322
1447:17,616,302,654,8,518,58,84,542,70
1503:654,616,58,8,650,76,542,354,15,101
1562:654,616,29,8,650,518,1102,542,564,138
1642:302,654,58,8,518,542,76,1102,650,564
1745:17,616,302,654,8,58,518,542,245,84
1787:616,518,29,76,15,564,354,101,289,61
1841:76,984,17,8860,70,463,5480,1400,1326,801
1893:302,616,654,58,84,76,15,29,61,101
2005:302,518,542,29,76,650,15,564,1102,101
2071:302,616,58,518,76,650,70,101,354,61
2115:17,616,302,654,8,58,542,84,76,564
2177:17,224,302,162,459,29,378,81,262,654
2253:17,76,616,302,226,70,58,654,508,564
2318:654,84,29,76,15,564,101,61,1102,289
2369:17,70,616,302,76,654,8,58,84,564
2399:17,302,654,616,76,58,8,84,226,650
2456:17,58,616,29,84,76,8,650,1102,542
2505:17,654,616,58,84,29,518,650,542,76
2553:9134,25366,18939,8960,19507,44578,37961,5125,36848,35177
2611:302,654,84,616,58,8,518,354,76,29
2663:17,84,302,654,8,616,518,58,899,70
2727:58,616,29,84,8,1102,650,354,76,518
2760:29,84,8,76,650,1102,518,542,138,301
2831:654,58,84,29,8,76,518,354,138,542
2912:17,226,70,508,76,1023,302,1382,8,238
2967:302,654,616,58,8,84,518,76,542,564
